交易日期 ,融资余额（上海）,融资余额（深圳）,融资余额（合计）,本日融资买入（上海）,本日融资买入（深圳）,本日融资买入（合计）,本日融券余额（上海）,本日融券余额（深圳）,本日融券余额（合计）,本日融资融券余额（上海）,本日融资融券余额（深圳）,本日融资融券余额（合计）
2014-01-07,228638358705,116999398760,345637757465,5910246628,5072496788,10982743416,1583705720,1085256420,2668962140,230222064425,118084655180,348306719605
2014-01-06,228761343756,116407848924,345169192680,8036279087,6108909995,14145189082,1523790712,1063119637,2586910349,230285134468,117470968561,347756103029
2014-01-03,228595221625,115981385912,344576607537,8292729532,6661531106,14954260638,1513927862,1058100295,2572028157,230109149487,117039486207,347148635694
2014-01-02,228710320652,116098519468,344808840120,7318939312,6186930404,13505869716,1557077302,1074252669,2631329971,230267397954,117172772137,347440170091
2013-12-31,227978800560,115491348382,343470148942,8322266045,5575720624,13897986669,1941704951,1115029877,3056734828,229920505511,116606378259,346526883770
2013-12-30,227841453605,115481481588,343322935193,7661097572,6065625465,13726723037,1576943369,1042044684,2618988053,229418396974,116523526272,345941923246
2013-12-27,226225117946,114248007896,340473125842,7154176521,5383625087,12537801608,1633137598,1100931431,2734069029,227858255544,115348939327,343207194871
2013-12-26,226080169376,114226332960,340306502336,7599426050,5753362290,13352788340,1555870062,1086356127,2642226189,227636039438,115312689087,342948728525
2013-12-25,225648698731,113599276616,339247975347,7189385295,5055376006,12244761301,1601746673,1088008027,2689754700,227250445404,114687284643,341937730047
2013-12-24,224885880852,112901535143,337787415995,7147729797,4702808267,11850538064,1623243047,1078102137,2701345184,226509123899,113979637280,340488761179
2013-12-23,224630867846,112607483627,337238351473,6322420368,4321763745,10644184113,2056358199,1024918935,3081277134,226687226045,113632402562,340319628607
2013-12-20,224521974124,112576999415,337098973539,8431881585,4674084066,13105965651,1991697488,1035595339,3027292827,226513671612,113612594754,340126266366
2013-12-19,223938461000,112642522114,336580983114,7640597803,4918980901,12559578704,2222825167,1111889346,3334714513,226161286167,113754411460,339915697627
2013-12-18,223477645995,112391488844,335869134839,6566113157,4359318314,10925431471,2331707768,1144735020,3476442788,225809353763,113536223864,339345577627
2013-12-17,223119201208,112372299375,335491500583,7944323087,4937862080,12882185167,2289216797,1159358888,3448575685,225408418005,113531658263,338940076268
2013-12-16,222639526363,111963376295,334602902658,10065271956,6070913915,16136185871,2295022879,1129512305,3424535184,224934549242,113092888600,338027437842
2013-12-13,222160998519,111840127972,334001126491,8306245916,5220758720,13527004636,2400704905,1172186697,3572891602,224561703424,113012314669,337574018093
2013-12-12,221822316366,111937430556,333759746922,9104756903,5799900378,14904657281,2475665080,1227162480,3702827560,224297981446,113164593036,337462574482
2013-12-11,221251487178,111492453115,332743940293,11396977221,6043913331,17440890552,2439830624,1199937534,3639768158,223691317802,112692390649,336383708451
2013-12-10,220430882924,111345274365,331776157289,10904198792,6647166227,17551365019,2719960237,1297537290,4017497527,223150843161,112642811655,335793654816
2013-12-09,219870191278,110759190047,330629381325,10295777349,6546339489,16842116838,2691086939,1287738664,3978825603,222561278217,112046928711,334608206928
2013-12-06,219018926924,109948679907,328967606831,11386150208,6240539856,17626690064,2687886724,1273403764,3961290488,221706813648,111222083671,332928897319
2013-12-05,218992823965,109926434622,328919258587,13270367701,7213238970,20483606671,2908320533,1316872113,4225192646,221901144498,111243306735,333144451233
2013-12-04,217474470295,109631851835,327106322130,16912819278,8373810515,25286629793,2920550103,1373522515,4294072618,220395020398,111005374350,331400394748
2013-12-03,215434592177,109290544355,324725136532,11588419026,6520492020,18108911046,2875096546,1299984342,4175080888,218309688723,110590528697,328900217420
2013-12-02,214501095497,109056728460,323557823957,18825414865,10142057003,28967471868,2871419826,1228199967,4099619793,217372515323,110284928427,327657443750
2013-11-29,214338911415,109122780731,323461692146,12276834363,7428000039,19704834402,2658498226,1230136924,3888635150,216997409641,110352917655,327350327296
2013-11-28,213683293087,109075735483,322759028570,15322298770,8615532717,23937831487,2760348375,1286305870,4046654245,216443641462,110362041353,326805682815
2013-11-27,212898156243,108692060976,321590217219,13499390746,7892170066,21391560812,2796133632,1259393391,4055527023,215694289875,109951454367,325645744242
2013-11-26,211631484011,108101302559,319732786570,10115487484,5866491843,15981979327,2740380984,1259305311,3999686295,214371864995,109360607870,323732472865
2013-11-25,210513952379,107552152644,318066105023,11502984333,6204626754,17707611087,2766978465,1305895103,4072873568,213280930844,108858047747,322138978591
2013-11-22,209874858137,106834887807,316709745944,12613775426,6396685965,19010461391,2790740399,1255453788,4046194187,212665598536,108090341595,320755940131
2013-11-21,210072572200,106899806663,316972378863,14047646788,7923859609,21971506397,2836659491,1273739359,4110398850,212909231691,108173546022,321082777713
2013-11-20,209551620382,106087273421,315638893803,11941657028,6558755962,18500412990,2899116267,1305775433,4204891700,212450736649,107393048854,319843785503
2013-11-19,208019451901,105253593734,313273045635,14291513606,7275231392,21566744998,2945513244,1290263192,4235776436,210964965145,106543856926,317508822071
2013-11-18,206617132564,104538386226,311155518790,17385149820,8148170503,25533320323,3031303176,1281782631,4313085807,209648435740,105820168857,315468604597
2013-11-15,204613488552,103917975768,308531464320,12875770762,7218782563,20094553325,2471550714,1217549751,3689100465,207085039266,105135525519,312220564785
2013-11-14,204094642394,103897276579,307991918973,8086155715,4959778032,13045933747,2432882670,1251442301,3684324971,206527525064,105148718880,311676243944
2013-11-13,203714786414,103954825531,307669611945,7971881104,4425751960,12397633064,2291868589,1252529296,3544397885,206006655003,105207354827,311214009830
2013-11-12,204586680613,104374065038,308960745651,7050099028,4494044827,11544143855,2366914676,1269142049,3636056725,206953595289,105643207087,312596802376
2013-11-11,205042273510,104599091137,309641364647,6425591468,3961488137,10387079605,2177365481,1209067395,3386432876,207219638991,105808158532,313027797523
2013-11-08,205288449011,104624498906,309912947917,7553280095,4450267012,12003547107,2135590463,1137302458,3272892921,207424039474,105761801364,313185840838
2013-11-07,205764221280,104960990717,310725211997,7550981079,4905832429,12456813508,2345686986,1163285268,3508972254,208109908266,106124275985,314234184251
2013-11-06,205683423245,104986678608,310670101853,9209313933,5984357470,15193671403,2429767206,1201444625,3631211831,208113190451,106188123233,314301313684
2013-11-05,205472045476,104899300930,310371346406,8215742533,5547967064,13763709597,2496007077,1227642534,3723649611,207968052553,106126943464,314094996017
2013-11-04,205076226328,104563530196,309639756524,7331468487,4456605044,11788073531,2477597195,1226353723,3703950918,207553823523,105789883919,313343707442
2013-11-01,204392050866,104366022209,308758073075,7333884215,4522990211,11856874426,2426487149,1211202509,3637689658,206818538015,105577224718,312395762733
2013-10-31,205743564821,105219517428,310963082249,9119163699,5773320513,14892484212,2410668233,1219917023,3630585256,208154233054,106439434451,314593667505
2013-10-30,205960182509,105136676010,311096858519,10483842273,6191712619,16675554892,2493786032,1233736484,3727522516,208453968541,106370412494,314824381035
2013-10-29,205671288019,104862238545,310533526564,12384293585,7825222585,20209516170,2334651767,1147599964,3482251731,208005939786,106009838509,314015778295
2013-10-28,207060004715,105661629431,312721634146,8194772139,5515968931,13710741070,2273933933,1119217843,3393151776,209333938648,106780847274,316114785922
2013-10-25,206294779848,105784880121,312079659969,10652188072,6953663790,17605851862,2233689869,1114996559,3348686428,208528469717,106899876680,315428346397
2013-10-24,206258104969,106058139231,312316244200,9279885380,5873188271,15153073651,2350893103,1233241402,3584134505,208608998072,107291380633,315900378705
2013-10-23,205582514365,105781681744,311364196109,12942644847,9004429874,21947074721,2381959619,1299034692,3680994311,207964473984,107080716436,315045190420
2013-10-22,205600238723,105722213848,311322452571,14930082234,10288969057,25219051291,2448248584,1265647278,3713895862,208048487307,106987861126,315036348433
2013-10-21,204341953702,105396348912,309738302614,13903779523,9125567576,23029347099,2472862227,1323984396,3796846623,206814815929,106720333308,313535149237
2013-10-18,202632187972,104170446735,306802634707,9052738286,6418431052,15471169338,2392196627,1248659146,3640855773,205024384599,105419105881,310443490480
2013-10-17,203294640806,104094599532,307389240338,11697484959,7444609181,19142094140,2324039569,1237329969,3561369538,205618680375,105331929501,310950609876
2013-10-16,202459072287,104209428015,306668500302,14308912267,8508459310,22817371577,2307926333,1218008586,3525934919,204766998620,105427436601,310194435221
2013-10-15,202446094767,103862850768,306308945535,14754585887,9197636676,23952222563,2497712626,1262677800,3760390426,204943807393,105125528568,310069335961
2013-10-14,200189301778,102832589600,303021891378,16401031686,9548475267,25949506953,2495987584,1314073001,3810060585,202685289362,104146662601,306831951963
2013-10-11,197583295389,101570392394,299153687783,15382323544,8963686482,24346010026,2467334758,1278301332,3745636090,200050630147,102848693726,302899323873
2013-10-10,195962993170,100838277209,296801270379,15182552559,9472849061,24655401620,2354044553,1282002450,3636047003,198317037723,102120279659,300437317382
2013-10-09,193433461807,99389769342,292823231149,13769689813,8301627959,22071317772,2456450737,1253461484,3709912221,195889912544,100643230826,296533143370
2013-10-08,190620546052,97834223068,288454769120,15019950957,9324783934,24344734891,2507698233,1273132866,3780831099,193128244285,99107355934,292235600219
2013-09-30,187007772810,95705401400,282713174210,9374945480,5975859610,15350805090,2277092903,1100641339,3377734242,189284865713,96806042739,286090908452
